程响|不再联系|172.8万|https://y.qq.com/n/ryqq/songDetail/000p3XN73Y5vV6
程响|可能|172.8万|https://y.qq.com/n/ryqq/songDetail/002i54Mn1oJnjw
程响|美丽女人|172.8万|https://y.qq.com/n/ryqq/songDetail/004RcYiL0r66cI
程响|一花一世界|172.8万|https://y.qq.com/n/ryqq/songDetail/001fVNDM2o0EwH
程响|在他乡|172.8万|https://y.qq.com/n/ryqq/songDetail/0036yLMk1xA9Hh
蓝心羽|阿拉斯加海湾|218.2万|https://y.qq.com/n/ryqq/songDetail/002FHVgG4btehE
蓝心羽|小宇|218.2万|https://y.qq.com/n/ryqq/songDetail/003xnepc40S6oM
蓝心羽|星空剪影|218.2万|https://y.qq.com/n/ryqq/songDetail/000wdhv04LMOJv
蓝心羽|星辰不坠落|218.2万|https://y.qq.com/n/ryqq/songDetail/001kIvoK3siMwF
蓝心羽|寂寞烟火|218.2万|https://y.qq.com/n/ryqq/songDetail/0004zcfr0neC9O
蓝心羽|记忆停留|218.2万|https://y.qq.com/n/ryqq/songDetail/002WcwVL2ypOuf
蓝心羽|倒影|218.2万|https://y.qq.com/n/ryqq/songDetail/000UlP8N2Vzgji
蓝心羽|突然一场雨|218.2万|https://y.qq.com/n/ryqq/songDetail/003SuciA3Km7mm
蓝心羽|舒伯特玫瑰|218.2万|https://y.qq.com/n/ryqq/songDetail/002RTCoE3XesiI
蓝心羽|陪你走过一年四季|218.2万|https://y.qq.com/n/ryqq/songDetail/002nEk2E2vyNV7
王菲|如愿|396.9万|https://y.qq.com/n/ryqq/songDetail/001ufyHx10iWpg
王菲|匆匆那年|396.9万|https://y.qq.com/n/ryqq/songDetail/003KExF60zMMGK
王菲|红豆|396.9万|https://y.qq.com/n/ryqq/songDetail/0011nEwm2XPayS
王菲|因为爱情|396.9万|https://y.qq.com/n/ryqq/songDetail/000JVeRF2NHMKT
王菲|容易受伤的女人|396.9万|https://y.qq.com/n/ryqq/songDetail/004ZTgPR3p7ftT
王菲|传奇|396.9万|https://y.qq.com/n/ryqq/songDetail/002twZxX087cPx
王菲|人间|396.9万|https://y.qq.com/n/ryqq/songDetail/001NH5UK0mk4eq
王菲|百年孤寂|396.9万|https://y.qq.com/n/ryqq/songDetail/002wGjPc1oHGpt
王菲|暧昧|396.9万|https://y.qq.com/n/ryqq/songDetail/004JLAKK2ab5ys
王菲|但愿人长久|396.9万|https://y.qq.com/n/ryqq/songDetail/002Hn2QM1xcdc6
汪苏泷|有点甜|991.7万|https://y.qq.com/n/ryqq/songDetail/001bdYk41BCfRi
汪苏泷|不分手的恋爱|991.7万|https://y.qq.com/n/ryqq/songDetail/0048hyit0fCNad
汪苏泷|后会无期|991.7万|https://y.qq.com/n/ryqq/songDetail/004gZy7l1GYJ1Q
汪苏泷|一笑倾城|991.7万|https://y.qq.com/n/ryqq/songDetail/002xMLIa1JcZk0
汪苏泷|眼泪落下之前|991.7万|https://y.qq.com/n/ryqq/songDetail/00141lYl4eciAr
汪苏泷|万有引力|991.7万|https://y.qq.com/n/ryqq/songDetail/003ZiKJt39Lfti
汪苏泷|小星星|991.7万|https://y.qq.com/n/ryqq/songDetail/001GVVE31hddH7
汪苏泷|剑魂|991.7万|https://y.qq.com/n/ryqq/songDetail/0042EqWL0IE8hN
汪苏泷|耿|991.7万|https://y.qq.com/n/ryqq/songDetail/001cG7uR1Igu37
汪苏泷|忽而今夏|991.7万|https://y.qq.com/n/ryqq/songDetail/0035rPQr2p62CG
李宇春|下个，路口，见|265.7万|https://y.qq.com/n/ryqq/songDetail/001DIsVq3sSjGV
李宇春|和你一样|265.7万|https://y.qq.com/n/ryqq/songDetail/003PHZx04KX9Rf
李宇春|北京欢迎你|265.7万|https://y.qq.com/n/ryqq/songDetail/000kVJBO1hJO8D
李宇春|无价之姐|265.7万|https://y.qq.com/n/ryqq/songDetail/004EXOM01fsOm8
李宇春|1987我不知会遇见你|265.7万|https://y.qq.com/n/ryqq/songDetail/00467LeA1TSU69
李宇春|软肋|265.7万|https://y.qq.com/n/ryqq/songDetail/002JrTbh2sPtNF
李宇春|银河中的星星|265.7万|https://y.qq.com/n/ryqq/songDetail/001EnoY00B2zcD
李宇春|珍惜|265.7万|https://y.qq.com/n/ryqq/songDetail/003Qf9cv3etZ1t
李宇春|蜀绣 (Live)|265.7万|https://y.qq.com/n/ryqq/songDetail/001TmXYt4B8W4d
李宇春|岁岁平安|265.7万|https://y.qq.com/n/ryqq/songDetail/002aAZC611vK7v
en|嚣张|151.7万|https://y.qq.com/n/ryqq/songDetail/001Hp44V3pCQ53
en|间距|151.7万|https://y.qq.com/n/ryqq/songDetail/004f2uTR2CRh1h
en|曲终人亦散|151.7万|https://y.qq.com/n/ryqq/songDetail/001jctr241BiOo
en|生分 (男版)|151.7万|https://y.qq.com/n/ryqq/songDetail/002dcPz61Y3KXn
en|暗示分离|151.7万|https://y.qq.com/n/ryqq/songDetail/0028PYV62F9p03
en|云水谣|151.7万|https://y.qq.com/n/ryqq/songDetail/003Q5Nf549PMWk
en|逾矩|151.7万|https://y.qq.com/n/ryqq/songDetail/0018VQde4Espcj
en|奉劝|151.7万|https://y.qq.com/n/ryqq/songDetail/003Zlmmb2yOosx
en|等雨停|151.7万|https://y.qq.com/n/ryqq/songDetail/0001As0t39OXLW
en|代名词|151.7万|https://y.qq.com/n/ryqq/songDetail/003msMjU1CoyQE
等什么君(邓寓君)|踏雪|345.5万|https://y.qq.com/n/ryqq/songDetail/003ylF5g4RhTSJ
等什么君(邓寓君)|辞九门回忆|345.5万|https://y.qq.com/n/ryqq/songDetail/003izpqf19Dwps
等什么君(邓寓君)|关山酒|345.5万|https://y.qq.com/n/ryqq/songDetail/002PSWuG0vbdfs
等什么君(邓寓君)|春庭雪|345.5万|https://y.qq.com/n/ryqq/songDetail/0036hiOc1PzcKd
等什么君(邓寓君)|天下|345.5万|https://y.qq.com/n/ryqq/songDetail/0037JdW10Oozhp
等什么君(邓寓君)|一花一剑|345.5万|https://y.qq.com/n/ryqq/songDetail/004XGSHX40gL2Q
等什么君(邓寓君)|慕夏|345.5万|https://y.qq.com/n/ryqq/songDetail/003EMmCL0Zf6I5
等什么君(邓寓君)|赤伶|345.5万|https://y.qq.com/n/ryqq/songDetail/002Z1Ber4PnDJS
等什么君(邓寓君)|叹郁孤|345.5万|https://y.qq.com/n/ryqq/songDetail/003ZuHnS2AzGpj
等什么君(邓寓君)|难渡|345.5万|https://y.qq.com/n/ryqq/songDetail/000eK0In1LVeYJ
七叔（叶泽浩）|踏山河|254.5万|https://y.qq.com/n/ryqq/songDetail/001DEjRI0ihriN
七叔（叶泽浩）|半生雪|254.5万|https://y.qq.com/n/ryqq/songDetail/0006wgUu1hHP0N
七叔（叶泽浩）|燕无歇|254.5万|https://y.qq.com/n/ryqq/songDetail/003qYzO34BNVmt
七叔（叶泽浩）|踏山河 (DJ Yaha版)|254.5万|https://y.qq.com/n/ryqq/songDetail/001qEYyS28fYRT
七叔（叶泽浩）|燕无歇 (DJ黑桃A版 feat.是七叔呢)|254.5万|https://y.qq.com/n/ryqq/songDetail/0043LktP370DLP
七叔（叶泽浩）|金玉良缘|254.5万|https://y.qq.com/n/ryqq/songDetail/003Gdxm21rvAET
七叔（叶泽浩）|客子光阴|254.5万|https://y.qq.com/n/ryqq/songDetail/002C2pm93c3HdL
七叔（叶泽浩）|莫问归期|254.5万|https://y.qq.com/n/ryqq/songDetail/0019R76z1e6XRQ
七叔（叶泽浩）|诛神诀|254.5万|https://y.qq.com/n/ryqq/songDetail/001T8VqK1V6UAr
七叔（叶泽浩）|诛神诀 (DJ R7版)|254.5万|https://y.qq.com/n/ryqq/songDetail/001fB0ax04jT3U
郭顶|水星记|99.2万|https://y.qq.com/n/ryqq/songDetail/00485V8K4InqbZ
郭顶|我们俩|99.2万|https://y.qq.com/n/ryqq/songDetail/003MASv802hpJ7
郭顶|保留|99.2万|https://y.qq.com/n/ryqq/songDetail/003kC9Vx0LrGdd
郭顶|凄美地|99.2万|https://y.qq.com/n/ryqq/songDetail/00057jkW1DsOrQ
郭顶|想着你|99.2万|https://y.qq.com/n/ryqq/songDetail/00331ISN37M4v7
郭顶|情歌两三首|99.2万|https://y.qq.com/n/ryqq/songDetail/001r6qND1nodZO
郭顶|每个眼神都只身荒野|99.2万|https://y.qq.com/n/ryqq/songDetail/000EAF9r3nGEdX
郭顶|在云端|99.2万|https://y.qq.com/n/ryqq/songDetail/003YmEOh1Q1HI2
郭顶|落地之前|99.2万|https://y.qq.com/n/ryqq/songDetail/004MCjjl3WE3Nf
郭顶|把你的外套留在深巷|99.2万|https://y.qq.com/n/ryqq/songDetail/001mswMq2DEfhy
张碧晨|光的方向|403.4万|https://y.qq.com/n/ryqq/songDetail/0038ujdO1c3KdA
张碧晨|只要平凡|403.4万|https://y.qq.com/n/ryqq/songDetail/003HHPxJ4638xA
张碧晨|开往早晨的午夜|403.4万|https://y.qq.com/n/ryqq/songDetail/002I7Aoh32pQPK
张碧晨|不要忘记我爱你|403.4万|https://y.qq.com/n/ryqq/songDetail/000WBOXF0UMPjy
张碧晨|年轮|403.4万|https://y.qq.com/n/ryqq/songDetail/001q62Bb1xCTx7
张碧晨|凉凉|403.4万|https://y.qq.com/n/ryqq/songDetail/001Nl0W80sBSwJ
张碧晨|陪你度过漫长岁月 (Live)|403.4万|https://y.qq.com/n/ryqq/songDetail/00109jZt3SElsF
张碧晨|雨天 (Live)|403.4万|https://y.qq.com/n/ryqq/songDetail/001PaLUn4UmxuA
张碧晨|迷途的孤鸟 (Live)|403.4万|https://y.qq.com/n/ryqq/songDetail/000BSCVq2weApH
张碧晨|如故|403.4万|https://y.qq.com/n/ryqq/songDetail/000RscgG2i34pY
时代少年团|哪吒|505.3万|https://y.qq.com/n/ryqq/songDetail/0039rJNt2rNDz2
时代少年团|绝配|505.3万|https://y.qq.com/n/ryqq/songDetail/000EApX10oJiqD
时代少年团|我喜欢你|505.3万|https://y.qq.com/n/ryqq/songDetail/004IaxkY3LZOkx
时代少年团|男儿歌|505.3万|https://y.qq.com/n/ryqq/songDetail/004L20rs05bJrV
时代少年团|渐暖|505.3万|https://y.qq.com/n/ryqq/songDetail/002wit7s1Tvdlg
时代少年团|侠|505.3万|https://y.qq.com/n/ryqq/songDetail/002KnGOC0AtypK
时代少年团|哭泣的游戏|505.3万|https://y.qq.com/n/ryqq/songDetail/003vnQ460ZvN1e
时代少年团|我终于失去了你 (Live)|505.3万|https://y.qq.com/n/ryqq/songDetail/0008G8pP4M8sko
时代少年团|醉|505.3万|https://y.qq.com/n/ryqq/songDetail/000egT6Y408IZO
时代少年团|100道光芒|505.3万|https://y.qq.com/n/ryqq/songDetail/004UA9sX3u1k0s
小阿七|从前说|65.1万|https://y.qq.com/n/ryqq/songDetail/003yLGL81rAVzJ
小阿七|长大成人|65.1万|https://y.qq.com/n/ryqq/songDetail/002pRLhL4fKwYa
小阿七|那女孩对我说|65.1万|https://y.qq.com/n/ryqq/songDetail/001QyD3L2tgPFS
小阿七|不谓侠|65.1万|https://y.qq.com/n/ryqq/songDetail/002UeFOY2trM6k
小阿七|酒家|65.1万|https://y.qq.com/n/ryqq/songDetail/004Sfqkc1VPbbu
小阿七|五十年以后|65.1万|https://y.qq.com/n/ryqq/songDetail/0030drfw1cb2gt
小阿七|曾经的我们|65.1万|https://y.qq.com/n/ryqq/songDetail/0038O3oO1X7mrm
小阿七|我想要|65.1万|https://y.qq.com/n/ryqq/songDetail/000jyTmI0YFH8O
小阿七|一生有你 (女生版)|65.1万|https://y.qq.com/n/ryqq/songDetail/003S96zL2Qi5KY
小阿七|笑红尘 (女版)|65.1万|https://y.qq.com/n/ryqq/songDetail/000bAGme3mKKHH
梦然|是你|148.7万|https://y.qq.com/n/ryqq/songDetail/000GVhGu078nKq
梦然|少年|148.7万|https://y.qq.com/n/ryqq/songDetail/000S7TGL43hhBO
梦然|没有你陪伴真的好孤单|148.7万|https://y.qq.com/n/ryqq/songDetail/003zJGba3VVI0M
梦然|爱到尽头也无悔|148.7万|https://y.qq.com/n/ryqq/songDetail/001HQBxH1KDNo5
梦然|野花|148.7万|https://y.qq.com/n/ryqq/songDetail/004XxXiX4Syq67
梦然|少年·战疫版|148.7万|https://y.qq.com/n/ryqq/songDetail/002TIoGq48RbSo
梦然|光|148.7万|https://y.qq.com/n/ryqq/songDetail/003nNRDZ2eSlm9
梦然|阿伯说|148.7万|https://y.qq.com/n/ryqq/songDetail/003255fg3EdV7m
梦然|阿尔山|148.7万|https://y.qq.com/n/ryqq/songDetail/001T0IWS1Xtl8G
梦然|当我遇见我|148.7万|https://y.qq.com/n/ryqq/songDetail/004KnBp81wXMis
戴羽彤|来迟|66.4万|https://y.qq.com/n/ryqq/songDetail/000qIeQR2e5HTp
戴羽彤|漠河舞厅|66.4万|https://y.qq.com/n/ryqq/songDetail/001h4Gdc1gdvPT
戴羽彤|我们俩|66.4万|https://y.qq.com/n/ryqq/songDetail/002UQGTf0tstIt
戴羽彤|来迟 (DJ名龙版)|66.4万|https://y.qq.com/n/ryqq/songDetail/002d96t33eyiKL
戴羽彤|红色高跟鞋|66.4万|https://y.qq.com/n/ryqq/songDetail/000bXwSp4VFvbL
戴羽彤|爱要怎么说出口 (女版)|66.4万|https://y.qq.com/n/ryqq/songDetail/000XBtib35s4Hf
戴羽彤|开始懂了 (女版)|66.4万|https://y.qq.com/n/ryqq/songDetail/000pdgDl4dRtLl
戴羽彤|孤独颂歌|66.4万|https://y.qq.com/n/ryqq/songDetail/0038BYlZ1cwshU
戴羽彤|那个女孩|66.4万|https://y.qq.com/n/ryqq/songDetail/001mALBb3WnSo4
戴羽彤|醒不来的梦 (抒情版)|66.4万|https://y.qq.com/n/ryqq/songDetail/001ZFQ9P4OJiyn
程佳佳|山楂树の恋|80.7万|https://y.qq.com/n/ryqq/songDetail/0021uyhB2um654
程佳佳|好想抱住你|80.7万|https://y.qq.com/n/ryqq/songDetail/001UQGSM3ViFDV
程佳佳|好想抱住你 (DJR7版)|80.7万|https://y.qq.com/n/ryqq/songDetail/003H089F3H0737
程佳佳|别错过|80.7万|https://y.qq.com/n/ryqq/songDetail/001swRzF23bfVj
程佳佳|别错过 (DJ阿卓版)|80.7万|https://y.qq.com/n/ryqq/songDetail/003wqjv70L6e9r
程佳佳|亲爱的下雨了|80.7万|https://y.qq.com/n/ryqq/songDetail/000l2Ili1vHcTR
程佳佳|外婆说|80.7万|https://y.qq.com/n/ryqq/songDetail/003k4Brd06l3pY
程佳佳|我爱你|80.7万|https://y.qq.com/n/ryqq/songDetail/0013uCFc0CZ4NY
程佳佳|还是会长大|80.7万|https://y.qq.com/n/ryqq/songDetail/0049WssU3u6012
程佳佳|山楂树の恋|80.7万|https://y.qq.com/n/ryqq/songDetail/0025IDqM2Doz3m
王忻辰|落日与晚风|69.6万|https://y.qq.com/n/ryqq/songDetail/000ORNy208FEAN
王忻辰|清空|69.6万|https://y.qq.com/n/ryqq/songDetail/004LZwE13k5hzj
王忻辰|去年花开|69.6万|https://y.qq.com/n/ryqq/songDetail/000xH0YD3IEW7R
王忻辰|迷失幻境|69.6万|https://y.qq.com/n/ryqq/songDetail/002Vo1xP3z9BVS
王忻辰|落差|69.6万|https://y.qq.com/n/ryqq/songDetail/000CPsaO448jvN
王忻辰|迷失幻境 (DJ版)|69.6万|https://y.qq.com/n/ryqq/songDetail/001WYJBM3FRyIc
王忻辰|落差 (DJ版)|69.6万|https://y.qq.com/n/ryqq/songDetail/003Md9lh2ltpID
王忻辰|放晴|69.6万|https://y.qq.com/n/ryqq/songDetail/004TZjMy2zXMag
王忻辰|时间沦陷|69.6万|https://y.qq.com/n/ryqq/songDetail/004K79Ee1U5TDx
王忻辰|落差|69.6万|https://y.qq.com/n/ryqq/songDetail/0021f53b0X7G7g
不是花火呀|陨落|162.7万|https://y.qq.com/n/ryqq/songDetail/001IN2SJ1U0FX9
不是花火呀|TA|162.7万|https://y.qq.com/n/ryqq/songDetail/004I2Jzb0T7qRf
不是花火呀|Ring Ring Ring|162.7万|https://y.qq.com/n/ryqq/songDetail/002e7RHm3JOg2g
不是花火呀|微风悄悄|162.7万|https://y.qq.com/n/ryqq/songDetail/001xspvU4YB7BR
不是花火呀|年轮|162.7万|https://y.qq.com/n/ryqq/songDetail/000jn5Vd2JEZ9P
不是花火呀|如一|162.7万|https://y.qq.com/n/ryqq/songDetail/003ZrclJ0267RC
不是花火呀|分你一半|162.7万|https://y.qq.com/n/ryqq/songDetail/001ZZy1s4SjM3j
不是花火呀|反方向的钟|162.7万|https://y.qq.com/n/ryqq/songDetail/003T4RLa092ciZ
不是花火呀|想自由|162.7万|https://y.qq.com/n/ryqq/songDetail/001NaaA72KLqfZ
不是花火呀|等风吹|162.7万|https://y.qq.com/n/ryqq/songDetail/000kCb684b4CBm
阿YueYue|云与海|69.7万|https://y.qq.com/n/ryqq/songDetail/004IFjwP42XBGI
阿YueYue|沈园外|69.7万|https://y.qq.com/n/ryqq/songDetail/00333VYG3eXFtv
阿YueYue|不负人间|69.7万|https://y.qq.com/n/ryqq/songDetail/003CQae60y6PtK
阿YueYue|寻屿|69.7万|https://y.qq.com/n/ryqq/songDetail/000bBLQW0oBCG3
阿YueYue|芊芊|69.7万|https://y.qq.com/n/ryqq/songDetail/001etFae0lKaoL
阿YueYue|千秋迭梦|69.7万|https://y.qq.com/n/ryqq/songDetail/0031LVI049RLhq
阿YueYue|云与海 (DJ沈念版)|69.7万|https://y.qq.com/n/ryqq/songDetail/000459xh0AZwhJ
阿YueYue|予君书|69.7万|https://y.qq.com/n/ryqq/songDetail/003pK7zy498TLC
阿YueYue|归去来兮|69.7万|https://y.qq.com/n/ryqq/songDetail/002xLzPe3jJ4mA
阿YueYue|青城山下|69.7万|https://y.qq.com/n/ryqq/songDetail/0007ounj47ZnyT
王小帅|哭泣站台|62.7万|https://y.qq.com/n/ryqq/songDetail/000fdOY92wZNmm
王小帅|怨苍天变了心 (吉他版)|62.7万|https://y.qq.com/n/ryqq/songDetail/001dGNKF3KlMu0
王小帅|不是因为寂寞才想你|62.7万|https://y.qq.com/n/ryqq/songDetail/001cgpor2AnOa9
王小帅|你头顶的风|62.7万|https://y.qq.com/n/ryqq/songDetail/000QDYVT13JXoS
王小帅|我爱他|62.7万|https://y.qq.com/n/ryqq/songDetail/002KVKHw4JCGfJ
王小帅|最近|62.7万|https://y.qq.com/n/ryqq/songDetail/003yK5G20jEhIJ
王小帅|最初的梦想 (吉他版)|62.7万|https://y.qq.com/n/ryqq/songDetail/000Qyara2MQ57k
王小帅|大海|62.7万|https://y.qq.com/n/ryqq/songDetail/0046CSt52JaTFM
王小帅|火红的萨日朗 (吉他版)|62.7万|https://y.qq.com/n/ryqq/songDetail/004NNLbp419BuW
王小帅|该不该难过|62.7万|https://y.qq.com/n/ryqq/songDetail/000RJlEb0VHAMM
张靓颖|沉香|436.2万|https://y.qq.com/n/ryqq/songDetail/001ckfYz1buB51
张靓颖|可|436.2万|https://y.qq.com/n/ryqq/songDetail/000QTSxY0HoJ7B
张靓颖|如果这就是爱情|436.2万|https://y.qq.com/n/ryqq/songDetail/002vghem1otEWQ
张靓颖|我的梦|436.2万|https://y.qq.com/n/ryqq/songDetail/003FIqDQ0xyaGF
张靓颖|画心|436.2万|https://y.qq.com/n/ryqq/songDetail/0045cdSn27l6YM
张靓颖|偏星|436.2万|https://y.qq.com/n/ryqq/songDetail/002pniMi05kXs3
张靓颖|女儿国|436.2万|https://y.qq.com/n/ryqq/songDetail/003YYX4K3gTZBT
张靓颖|不惜时光|436.2万|https://y.qq.com/n/ryqq/songDetail/001GG9z14GBMmC
张靓颖|如果爱下去|436.2万|https://y.qq.com/n/ryqq/songDetail/002E9hkT4P5J3n
张靓颖|终于等到你|436.2万|https://y.qq.com/n/ryqq/songDetail/003dIT9t46SLw8
许巍|曾经的你|242.8万|https://y.qq.com/n/ryqq/songDetail/004XcdPX08dOus
许巍|蓝莲花|242.8万|https://y.qq.com/n/ryqq/songDetail/001tcduI48ozWY
许巍|像风一样自由|242.8万|https://y.qq.com/n/ryqq/songDetail/0035GQtJ19dQ97
许巍|故乡|242.8万|https://y.qq.com/n/ryqq/songDetail/001XmE6a2apzbF
许巍|生活不止眼前的苟且|242.8万|https://y.qq.com/n/ryqq/songDetail/0007gGzt0Oi4iy
许巍|旅行|242.8万|https://y.qq.com/n/ryqq/songDetail/000Qhd4C3Hfn7t
许巍|曾经的你 (Live)|242.8万|https://y.qq.com/n/ryqq/songDetail/003r1NqB4YifUa
许巍|完美生活|242.8万|https://y.qq.com/n/ryqq/songDetail/001gFmS32mSRvn
许巍|时光|242.8万|https://y.qq.com/n/ryqq/songDetail/0039BYui0oQdFf
许巍|执着|242.8万|https://y.qq.com/n/ryqq/songDetail/001TuR1u0mDdTa
虎二|你一定要幸福|73.5万|https://y.qq.com/n/ryqq/songDetail/001gPpBl27Wcnw
虎二|你应该很快乐|73.5万|https://y.qq.com/n/ryqq/songDetail/003H9bZy1KGYH0
虎二|窗|73.5万|https://y.qq.com/n/ryqq/songDetail/003h4Nqn3RENQ4
虎二|离开我你快乐吗|73.5万|https://y.qq.com/n/ryqq/songDetail/004FDOIt2kTKjX
虎二|一个人决定|73.5万|https://y.qq.com/n/ryqq/songDetail/001dOlLd1jxVKK
虎二|漂洋过海来看你|73.5万|https://y.qq.com/n/ryqq/songDetail/003mWkA2122kTU
虎二|一百万个可能|73.5万|https://y.qq.com/n/ryqq/songDetail/004dbfuf1jEjpI
虎二|等不到|73.5万|https://y.qq.com/n/ryqq/songDetail/002KGdP81XSmVP
虎二|来日没有那么长|73.5万|https://y.qq.com/n/ryqq/songDetail/003VoF8w0JaZDY
虎二|永不失联的爱|73.5万|https://y.qq.com/n/ryqq/songDetail/003ybbAX31X7A3
赵雷|成都|274.1万|https://y.qq.com/n/ryqq/songDetail/003TLWoN0gQnP5
赵雷|我们的时光|274.1万|https://y.qq.com/n/ryqq/songDetail/003ITzMw2CRNZX
赵雷|画|274.1万|https://y.qq.com/n/ryqq/songDetail/003ThnHE0lOP3W
赵雷|鼓楼|274.1万|https://y.qq.com/n/ryqq/songDetail/001JWMPW4aZyhR
赵雷|南方姑娘|274.1万|https://y.qq.com/n/ryqq/songDetail/001O8Fq6090GIP
赵雷|理想|274.1万|https://y.qq.com/n/ryqq/songDetail/002YiXmX3PKZHE
赵雷|我记得|274.1万|https://y.qq.com/n/ryqq/songDetail/002dw4gv1ZmiGt
赵雷|少年锦时|274.1万|https://y.qq.com/n/ryqq/songDetail/000vNzlL39BsNt
赵雷|程艾影|274.1万|https://y.qq.com/n/ryqq/songDetail/000WJMGA339p5t
赵雷|三十岁的女人|274.1万|https://y.qq.com/n/ryqq/songDetail/002i47OG1GAKRM
Uu (刘梦妤)|气象站台|86.0万|https://y.qq.com/n/ryqq/songDetail/000JumH938huIb
Uu (刘梦妤)|那女孩对我说|86.0万|https://y.qq.com/n/ryqq/songDetail/001LokF20Yw4xD
Uu (刘梦妤)|慢慢|86.0万|https://y.qq.com/n/ryqq/songDetail/000ZFIAd2F2LjE
Uu (刘梦妤)|夏天的风|86.0万|https://y.qq.com/n/ryqq/songDetail/0020HNvU4GxTZN
Uu (刘梦妤)|小城小爱|86.0万|https://y.qq.com/n/ryqq/songDetail/000OesCR0rh2u1
Uu (刘梦妤)|那些年|86.0万|https://y.qq.com/n/ryqq/songDetail/002kdqnF42Gc2F
Uu (刘梦妤)|自卑感|86.0万|https://y.qq.com/n/ryqq/songDetail/001X6tNH48Qz2U
Uu (刘梦妤)|全名|86.0万|https://y.qq.com/n/ryqq/songDetail/002pGbdr3Yg6kg
Uu (刘梦妤)|那男孩还好吗|86.0万|https://y.qq.com/n/ryqq/songDetail/002COmzJ0SPZMl
Uu (刘梦妤)|夏日微风|86.0万|https://y.qq.com/n/ryqq/songDetail/003qXk180NlNWw
陈粒|走马|361.6万|https://y.qq.com/n/ryqq/songDetail/000ffReZ1XyCS7
陈粒|小半|361.6万|https://y.qq.com/n/ryqq/songDetail/001hs89m3C5p3g
陈粒|虚拟|361.6万|https://y.qq.com/n/ryqq/songDetail/002CqtaC3jYZpu
陈粒|易燃易爆炸|361.6万|https://y.qq.com/n/ryqq/songDetail/00394LZb2KXqak
陈粒|奇妙能力歌|361.6万|https://y.qq.com/n/ryqq/songDetail/004cXwmW4Hs88w
陈粒|空空 (Live)|361.6万|https://y.qq.com/n/ryqq/songDetail/002gq0iy32KzNf
陈粒|光|361.6万|https://y.qq.com/n/ryqq/songDetail/000X41LW079jRG
陈粒|历历万乡|361.6万|https://y.qq.com/n/ryqq/songDetail/0017JuDq1Ufot0
陈粒|桥豆麻袋|361.6万|https://y.qq.com/n/ryqq/songDetail/0006VJ3Y4e3ufF
陈粒|祝星|361.6万|https://y.qq.com/n/ryqq/songDetail/004YSSH3225pBw
易烊千玺|沙金|642.9万|https://y.qq.com/n/ryqq/songDetail/000otWOP1i5zjO
易烊千玺|海阔天空（《奇迹·笨小孩》电影陪伴曲）|642.9万|https://y.qq.com/n/ryqq/songDetail/000kjF9U4GnbuO
易烊千玺|粉雾海|642.9万|https://y.qq.com/n/ryqq/songDetail/003O1P6B2NQVF0
易烊千玺|一起向未来|642.9万|https://y.qq.com/n/ryqq/songDetail/002ImLyF0DWmx9
